PERMNO,date,RET
57665,2023-08-23,-0.026710
57665,2023-08-24,-0.011342
57665,2023-08-25,0.012394
57665,2023-08-28,0.007993
57665,2023-08-29,0.021479
57665,2023-08-30,0.003243
57665,2023-08-31,-0.003820
57665,2023-09-01,0.009734
57665,2023-09-05,-0.019930
57665,2023-09-06,-0.001396
57665,2023-09-07,-0.022460
57665,2023-09-08,-0.002655
57665,2023-09-11,-0.009010
57665,2023-09-12,-0.005062
57665,2023-09-13,-0.001765
57665,2023-09-14,0.011027
57665,2023-09-15,-0.009569
57665,2023-09-18,-0.007791
57665,2023-09-19,-0.009318
57665,2023-09-20,-0.006130
57665,2023-09-21,-0.026053
57665,2023-09-22,-0.008079
57665,2023-09-25,-0.002752
57665,2023-09-26,-0.004746
57665,2023-09-27,-0.008318
57665,2023-09-28,0.002348
57665,2023-09-29,0.066830
57665,2023-10-02,-0.011086
57665,2023-10-03,0.005605
57665,2023-10-04,0.008413
57665,2023-10-05,-0.001043
57665,2023-10-06,0.013780
57665,2023-10-09,-0.002368
57665,2023-10-10,0.007638
57665,2023-10-11,0.010551
57665,2023-10-12,0.006082
57665,2023-10-13,0.006650
57665,2023-10-16,0.021319
57665,2023-10-17,0.009506
57665,2023-10-18,0.007378
57665,2023-10-19,-0.006938
57665,2023-10-20,-0.003688
57665,2023-10-23,0.001364
57665,2023-10-24,0.023052
57665,2023-10-25,-0.015592
57665,2023-10-26,-0.033997
57665,2023-10-27,-0.020396
57665,2023-10-30,0.038988
57665,2023-10-31,0.009528
57665,2023-11-01,-0.018391
57665,2023-11-02,0.041634
57665,2023-11-03,0.018843
57665,2023-11-06,0.001775
57665,2023-11-07,0.019674
57665,2023-11-08,0.000274
57665,2023-11-09,-0.021848
57665,2023-11-10,-0.008318
57665,2023-11-13,-0.018000
57665,2023-11-14,0.014875
57665,2023-11-15,0.019574
57665,2023-11-16,-0.001948
57665,2023-11-17,-0.015333
57665,2023-11-20,0.003398
57665,2023-11-21,0.002163
57665,2023-11-22,0.012858
57665,2023-11-24,-0.002595
57665,2023-11-27,0.002973
57665,2023-11-28,0.007318
57665,2023-11-29,0.014897
57665,2023-11-30,-0.000906
57665,2023-12-01,0.032466
57665,2023-12-04,0.014716
57665,2023-12-05,0.002258
57665,2023-12-06,0.006065
57665,2023-12-07,-0.011196
57665,2023-12-08,0.009581
57665,2023-12-11,0.023294
57665,2023-12-12,0.008684
57665,2023-12-13,0.012788
57665,2023-12-14,-0.001238
57665,2023-12-15,0.004379
57665,2023-12-18,-0.003373
57665,2023-12-19,0.012382
57665,2023-12-20,-0.009866
57665,2023-12-21,0.009059
57665,2023-12-22,-0.118257
57665,2023-12-26,-0.000185
57665,2023-12-27,-0.008239
57665,2023-12-28,0.015775
57665,2023-12-29,-0.002297
57665,2024-01-02,-0.018605
57665,2024-01-03,-0.023557
57665,2024-01-04,-0.016724
57665,2024-01-05,-0.002151
57665,2024-01-08,0.015086
57665,2024-01-09,-0.008493
57665,2024-01-10,0.010025
57665,2024-01-11,0.020526
57665,2024-01-12,-0.007932
57665,2024-01-16,-0.031791
57665,2024-01-17,-0.008848
57665,2024-01-18,0.001190
57665,2024-01-19,0.008322
57665,2024-01-22,-0.011987
57665,2024-01-23,0.013325
57665,2024-01-24,-0.011187
57665,2024-01-25,0.000099
57665,2024-01-26,0.019649
57665,2024-01-29,0.010998
57665,2024-01-30,0.002888
57665,2024-01-31,-0.025437
57665,2024-02-01,0.002265
57665,2024-02-02,-0.010318
57665,2024-02-05,-0.010227
57665,2024-02-06,0.029394
57665,2024-02-07,0.011500
57665,2024-02-08,-0.000193
57665,2024-02-09,0.007035
57665,2024-02-12,0.025646
57665,2024-02-13,-0.020340
57665,2024-02-14,0.012667
57665,2024-02-15,-0.002633
57665,2024-02-16,-0.023951
57665,2024-02-20,-0.002029
57665,2024-02-21,0.019071
57665,2024-02-22,-0.001805
57665,2024-02-23,0.005234
57665,2024-02-26,-0.010319
57665,2024-02-27,0.005835
57665,2024-02-28,-0.007608
57665,2024-02-29,-0.004025
57665,2024-03-01,-0.016165
57665,2024-03-04,-0.022968
57665,2024-03-05,-0.012357
57665,2024-03-06,-0.006917
57665,2024-03-07,0.005736
57665,2024-03-08,0.009879
57665,2024-03-11,0.019363
57665,2024-03-12,-0.008904
57665,2024-03-13,0.011779
57665,2024-03-14,-0.010852
57665,2024-03-15,-0.006184
57665,2024-03-18,-0.009033
57665,2024-03-19,0.012356
57665,2024-03-20,0.003101
57665,2024-03-21,0.005485
57665,2024-03-22,-0.069034
57665,2024-03-25,-0.001172
57665,2024-03-26,-0.012480
57665,2024-03-27,0.016742
57665,2024-03-28,-0.001593
57665,2024-04-01,-0.015110
57665,2024-04-02,-0.017394
57665,2024-04-03,-0.006817
57665,2024-04-04,-0.013949
57665,2024-04-05,-0.002582
57665,2024-04-08,0.013057
57665,2024-04-09,0.011111
57665,2024-04-10,-0.021978
57665,2024-04-11,0.033708
57665,2024-04-12,0.000000
57665,2024-04-15,0.011957
57665,2024-04-16,0.003115
57665,2024-04-17,0.015526
57665,2024-04-18,0.009490
57665,2024-04-19,-0.012638
57665,2024-04-22,-0.003597
57665,2024-04-23,-0.001805
57665,2024-04-24,0.006594
57665,2024-04-25,-0.007396
57665,2024-04-26,0.001916
57665,2024-04-29,-0.000638
57665,2024-04-30,-0.019137
57665,2024-05-01,-0.020811
57665,2024-05-02,0.022914
57665,2024-05-03,-0.002814
57665,2024-05-06,0.013131
57665,2024-05-07,0.004499
57665,2024-05-08,-0.002026
57665,2024-05-09,-0.002137
57665,2024-05-10,-0.026234
57665,2024-05-13,0.019573
57665,2024-05-14,0.000755
57665,2024-05-15,-0.012070
57665,2024-05-16,0.001091
57665,2024-05-17,0.004468
57665,2024-05-20,-0.004448
57665,2024-05-21,0.011442
57665,2024-05-22,-0.003448
57665,2024-05-23,-0.011892
57665,2024-05-24,0.003829
57665,2024-05-28,0.002725
57665,2024-05-29,-0.003587
57665,2024-05-30,0.019417
57665,2024-05-31,0.017122
57665,2024-06-03,-0.002946
57665,2024-06-04,0.003602
57665,2024-06-05,-0.004433
57665,2024-06-06,0.014843
57665,2024-06-07,0.008671
57665,2024-06-10,-0.005697
57665,2024-06-11,-0.001354
57665,2024-06-12,-0.022843
57665,2024-06-13,0.005337
57665,2024-06-14,-0.008388
57665,2024-06-17,0.017240
57665,2024-06-18,-0.002316
57665,2024-06-20,0.008335
57665,2024-06-21,0.016846
57665,2024-06-24,-0.000103
57665,2024-06-25,-0.024905
57665,2024-06-26,-0.007282
57665,2024-06-27,0.001382
57665,2024-06-28,-0.199809
57665,2024-07-01,0.019371
57665,2024-07-02,-0.010282
57665,2024-07-03,-0.010521
57665,2024-07-05,0.002525
57665,2024-07-08,-0.031552
57665,2024-07-09,-0.008077
57665,2024-07-10,0.001104
57665,2024-07-11,0.011718
57665,2024-07-12,0.000409
57665,2024-07-15,-0.028739
57665,2024-07-16,0.021035
57665,2024-07-17,0.003571
57665,2024-07-18,-0.009443
57665,2024-07-19,0.004421
57665,2024-07-22,0.029711
57665,2024-07-23,-0.019503
57665,2024-07-24,-0.031471
57665,2024-07-25,0.004501
57665,2024-07-26,0.016104
57665,2024-07-29,0.013644
57665,2024-07-30,0.010469
57665,2024-07-31,0.007266
57665,2024-08-01,-0.013492
57665,2024-08-02,0.002167
57665,2024-08-05,-0.034995
57665,2024-08-06,0.015122
57665,2024-08-07,0.001655
57665,2024-08-08,0.021619
57665,2024-08-09,0.002022
57665,2024-08-12,0.004036
57665,2024-08-13,0.051715
57665,2024-08-14,0.000255
57665,2024-08-15,0.050688
57665,2024-08-16,0.008849
57665,2024-08-19,0.000601
57665,2024-08-20,0.003362
57665,2024-08-21,0.005266
57665,2024-08-22,-0.007024
57665,2024-08-23,0.007673
57665,2024-08-26,0.002736
57665,2024-08-27,0.011984
57665,2024-08-28,-0.029312
57665,2024-08-29,0.005677
57665,2024-08-30,0.000721
57665,2024-09-03,-0.019563
57665,2024-09-04,-0.003689
57665,2024-09-05,-0.002345
57665,2024-09-06,-0.002474
57665,2024-09-09,-0.014139
57665,2024-09-10,-0.017612
57665,2024-09-11,0.003970
57665,2024-09-12,0.000000
57665,2024-09-13,0.007781
57665,2024-09-16,0.009999
57665,2024-09-17,0.010526
57665,2024-09-18,0.003224
57665,2024-09-19,0.000989
57665,2024-09-20,0.068412
57665,2024-09-23,-0.003699
57665,2024-09-24,0.014617
57665,2024-09-25,0.006174
57665,2024-09-26,0.015795
57665,2024-09-27,0.000559
57665,2024-09-30,-0.011628
57665,2024-10-01,0.008258
57665,2024-10-02,-0.067654
57665,2024-10-03,-0.012034
57665,2024-10-04,0.001827
57665,2024-10-07,-0.017264
57665,2024-10-08,-0.000742
57665,2024-10-09,0.020800
57665,2024-10-10,-0.004245
57665,2024-10-11,0.000609
57665,2024-10-14,-0.006695
57665,2024-10-15,0.006373
57665,2024-10-16,0.022163
57665,2024-10-17,-0.006433
57665,2024-10-18,-0.005755
57665,2024-10-21,-0.017366
57665,2024-10-22,-0.000736
57665,2024-10-23,-0.016826
57665,2024-10-24,-0.012617
57665,2024-10-25,-0.002404
57665,2024-10-28,0.000761
57665,2024-10-29,-0.006463
57665,2024-10-30,-0.024873
57665,2024-10-31,0.008895
57665,2024-11-01,0.012058
57665,2024-11-04,-0.011145
57665,2024-11-05,0.010234
57665,2024-11-06,-0.034111
57665,2024-11-07,0.007966
57665,2024-11-08,-0.000527
57665,2024-11-11,0.009489
57665,2024-11-12,0.000783
57665,2024-11-13,-0.001826
57665,2024-11-14,-0.010977
57665,2024-11-15,0.012949
57665,2024-11-18,-0.023089
57665,2024-11-19,-0.013086
57665,2024-11-20,-0.007442
57665,2024-11-21,0.023719
57665,2024-11-22,0.030626
57665,2024-11-25,0.024031
57665,2024-11-26,-0.020818
57665,2024-11-27,0.009406
57665,2024-11-29,0.005489
57665,2024-12-02,0.009141
57665,2024-12-03,-0.002908
57665,2024-12-04,-0.006214
57665,2024-12-05,0.002680
57665,2024-12-06,0.003945
57665,2024-12-09,-0.015845
57665,2024-12-10,-0.011592
57665,2024-12-11,0.027495
57665,2024-12-12,-0.011287
57665,2024-12-13,-0.009107
57665,2024-12-16,-0.000647
57665,2024-12-17,0.010363
57665,2024-12-18,-0.014103
57665,2024-12-19,0.002601
57665,2024-12-20,-0.002075
57665,2024-12-23,-0.002339
57665,2024-12-24,0.000391
57665,2024-12-26,0.001953
57665,2024-12-27,-0.006759
57665,2024-12-30,-0.023161
57665,2024-12-31,0.013664
66093,2019-01-02,0.035039
66093,2019-01-03,0.001354
66093,2019-01-04,0.025693
66093,2019-01-07,0.018128
66093,2019-01-08,0.012625
66093,2019-01-09,-0.021419
66093,2019-01-10,0.009967
66093,2019-01-11,0.015461
66093,2019-01-14,-0.008098
66093,2019-01-15,-0.000653
66093,2019-01-16,-0.001307
66093,2019-01-17,0.002618
66093,2019-01-18,0.010444
66093,2019-01-22,-0.012274
66093,2019-01-23,0.010137
66093,2019-01-24,-0.009388
66093,2019-01-25,0.001961
66093,2019-01-28,0.000326
66093,2019-01-29,0.000978
66093,2019-01-30,-0.043322
66093,2019-01-31,0.023493
66093,2019-02-01,-0.001996
66093,2019-02-04,-0.013000
66093,2019-02-05,0.000675
66093,2019-02-06,-0.002362
66093,2019-02-07,-0.003721
66093,2019-02-08,0.003396
66093,2019-02-11,0.005415
66093,2019-02-12,0.003366
66093,2019-02-13,0.001006
66093,2019-02-14,-0.001676
66093,2019-02-15,0.022826
66093,2019-02-19,0.005251
66093,2019-02-20,0.007183
66093,2019-02-21,-0.000648
66093,2019-02-22,0.010379
66093,2019-02-25,-0.000642
66093,2019-02-26,0.002891
66093,2019-02-27,-0.005125
66093,2019-02-28,0.001932
66093,2019-03-01,-0.009640
66093,2019-03-04,-0.027255
66093,2019-03-05,-0.001001
66093,2019-03-06,-0.004675
66093,2019-03-07,0.003690
66093,2019-03-08,0.001337
66093,2019-03-11,0.008678
66093,2019-03-12,0.013567
66093,2019-03-13,-0.011427
66093,2019-03-14,0.000000
66093,2019-03-15,0.012880
66093,2019-03-18,0.004239
66093,2019-03-19,-0.003896
66093,2019-03-20,-0.005541
66093,2019-03-21,0.018027
66093,2019-03-22,0.000322
66093,2019-03-25,-0.009656
66093,2019-03-26,0.020149
66093,2019-03-27,0.000319
66093,2019-03-28,-0.012420
66093,2019-03-29,0.011287
66093,2019-04-01,0.018814
66093,2019-04-02,-0.010016
66093,2019-04-03,0.007588
66093,2019-04-04,0.003451
66093,2019-04-05,0.011570
66093,2019-04-08,0.001237
66093,2019-04-09,-0.004014
66093,2019-04-10,0.004094
66093,2019-04-11,0.010038
66093,2019-04-12,0.000000
66093,2019-04-15,-0.005590
66093,2019-04-16,0.007183
66093,2019-04-17,-0.009302
66093,2019-04-18,0.002504
66093,2019-04-22,0.001561
66093,2019-04-23,0.000623
66093,2019-04-24,-0.040810
66093,2019-04-25,-0.014615
66093,2019-04-26,0.011206
66093,2019-04-29,0.006519
66093,2019-04-30,0.002591
66093,2019-05-01,-0.005491
66093,2019-05-02,-0.005521
66093,2019-05-03,0.002613
66093,2019-05-06,-0.003583
66093,2019-05-07,-0.001961
66093,2019-05-08,-0.007534
66093,2019-05-09,0.002640
66093,2019-05-10,0.007900
66093,2019-05-13,-0.004899
66093,2019-05-14,0.020348
66093,2019-05-15,0.005146
66093,2019-05-16,0.011840
66093,2019-05-17,0.005693
66093,2019-05-20,0.012264
66093,2019-05-21,0.006834
66093,2019-05-22,-0.004011
66093,2019-05-23,-0.004337
66093,2019-05-24,0.004045
66093,2019-05-28,-0.010536
66093,2019-05-29,-0.000626
66093,2019-05-30,-0.001567
66093,2019-05-31,-0.040176
66093,2019-06-03,0.016678
66093,2019-06-04,0.012544
66093,2019-06-05,0.006353
66093,2019-06-06,0.013258
66093,2019-06-07,0.012150
66093,2019-06-10,-0.017236
66093,2019-06-11,0.005637
66093,2019-06-12,0.002180
66093,2019-06-13,0.003418
66093,2019-06-14,0.001858
66093,2019-06-17,-0.001546
66093,2019-06-18,0.004334
66093,2019-06-19,-0.000925
66093,2019-06-20,0.004011
66093,2019-06-21,-0.002766
66093,2019-06-24,0.004006
66093,2019-06-25,-0.000921
66093,2019-06-26,-0.000614
66093,2019-06-27,0.013833
66093,2019-06-28,0.016070
66093,2019-07-01,-0.002387
66093,2019-07-02,0.012264
66093,2019-07-03,0.004137
66093,2019-07-05,0.009417
66093,2019-07-08,-0.001458
66093,2019-07-09,-0.005839
66093,2019-07-10,0.006559
66093,2019-07-11,-0.008886
66093,2019-07-12,0.005678
66093,2019-07-15,0.001783
66093,2019-07-16,-0.003856
66093,2019-07-17,-0.009530
66093,2019-07-18,-0.005111
66093,2019-07-19,-0.009066
66093,2019-07-22,-0.020128
66093,2019-07-23,-0.001245
66093,2019-07-24,0.035837
66093,2019-07-25,0.017148
66093,2019-07-26,0.010056
66093,2019-07-29,0.005564
66093,2019-07-30,-0.004659
66093,2019-07-31,-0.003803
66093,2019-08-01,0.002056
66093,2019-08-02,0.001465
66093,2019-08-05,-0.019900
66093,2019-08-06,0.014034
66093,2019-08-07,0.002945
66093,2019-08-08,0.014093
66093,2019-08-09,0.000000
66093,2019-08-12,-0.001737
66093,2019-08-13,0.011021
66093,2019-08-14,-0.022088
66093,2019-08-15,0.007334
66093,2019-08-16,0.018346
66093,2019-08-19,0.011724
66093,2019-08-20,-0.011306
66093,2019-08-21,0.005146
66093,2019-08-22,0.006542
66093,2019-08-23,-0.016106
66093,2019-08-26,0.003159
66093,2019-08-27,-0.006012
66093,2019-08-28,0.006912
66093,2019-08-29,0.005435
66093,2019-08-30,0.003129
66093,2019-09-03,0.003403
66093,2019-09-04,0.009610
66093,2019-09-05,0.004759
66093,2019-09-06,0.010031
66093,2019-09-09,0.014897
66093,2019-09-10,0.021473
66093,2019-09-11,0.030867
66093,2019-09-12,-0.009293
66093,2019-09-13,-0.012246
66093,2019-09-16,-0.015827
66093,2019-09-17,-0.004020
66093,2019-09-18,-0.010764
66093,2019-09-19,0.010609
66093,2019-09-20,0.020458
66093,2019-09-23,-0.008177
66093,2019-09-24,-0.005851
66093,2019-09-25,0.000000
66093,2019-09-26,0.000000
66093,2019-09-27,0.001338
66093,2019-09-30,0.010954
66093,2019-10-01,-0.011364
66093,2019-10-02,-0.008821
66093,2019-10-03,0.002966
66093,2019-10-04,0.008604
66093,2019-10-07,0.003999
66093,2019-10-08,-0.004780
66093,2019-10-09,0.002134
66093,2019-10-10,0.009986
66093,2019-10-11,0.004276
66093,2019-10-14,-0.002927
66093,2019-10-15,0.011476
66093,2019-10-16,-0.002902
66093,2019-10-17,0.000529
66093,2019-10-18,0.017456
66093,2019-10-21,-0.006239
66093,2019-10-22,-0.001569
66093,2019-10-23,-0.011265
66093,2019-10-24,-0.024377
66093,2019-10-25,0.002444
66093,2019-10-28,0.042807
66093,2019-10-29,-0.011172
66093,2019-10-30,0.003678
66093,2019-10-31,0.007592
66093,2019-11-01,0.011951
66093,2019-11-04,-0.001540
66093,2019-11-05,0.007200
66093,2019-11-06,0.002042
66093,2019-11-07,0.004331
66093,2019-11-08,-0.001015
66093,2019-11-11,-0.000254
66093,2019-11-12,-0.005080
66093,2019-11-13,-0.000255
66093,2019-11-14,-0.005363
66093,2019-11-15,0.014121
66093,2019-11-18,0.003291
66093,2019-11-19,-0.041130
66093,2019-11-20,-0.021579
66093,2019-11-21,0.011296
66093,2019-11-22,0.003989
66093,2019-11-25,-0.012980
66093,2019-11-26,0.003757
66093,2019-11-27,0.006952
66093,2019-11-29,-0.007435
66093,2019-12-02,-0.001605
66093,2019-12-03,0.006163
66093,2019-12-04,0.014647
66093,2019-12-05,0.002362
66093,2019-12-06,0.000262
66093,2019-12-09,-0.004188
66093,2019-12-10,0.000526
66093,2019-12-11,0.002890
66093,2019-12-12,0.004716
66093,2019-12-13,-0.002347
66093,2019-12-16,0.008625
66093,2019-12-17,-0.002332
66093,2019-12-18,0.006234
66093,2019-12-19,0.004904
66093,2019-12-20,0.005651
66093,2019-12-23,-0.002043
66093,2019-12-24,-0.002815
66093,2019-12-26,0.005133
66093,2019-12-27,0.002043
66093,2019-12-30,-0.005097
66093,2019-12-31,0.001025
66093,2020-01-02,-0.005630
66093,2020-01-03,0.005147
66093,2020-01-06,0.001024
66093,2020-01-07,0.003836
66093,2020-01-08,0.003057
66093,2020-01-09,-0.001270
66093,2020-01-10,-0.005928
66093,2020-01-13,-0.012186
66093,2020-01-14,-0.000262
66093,2020-01-15,-0.005776
66093,2020-01-16,0.004225
66093,2020-01-17,0.009203
66093,2020-01-21,0.003648
66093,2020-01-22,0.013499
66093,2020-01-23,-0.010502
66093,2020-01-24,-0.003365
66093,2020-01-27,-0.006494
66093,2020-01-28,0.008627
66093,2020-01-29,-0.039658
66093,2020-01-30,0.010256
66093,2020-01-31,0.005076
66093,2020-02-03,-0.017544
66093,2020-02-04,0.018128
66093,2020-02-05,0.004783
66093,2020-02-06,0.016662
66093,2020-02-07,0.000260
66093,2020-02-10,-0.002861
66093,2020-02-11,-0.004434
66093,2020-02-12,-0.003406
66093,2020-02-13,0.007098
66093,2020-02-14,-0.001566
66093,2020-02-18,0.000261
66093,2020-02-19,0.004705
66093,2020-02-20,0.004423
66093,2020-02-21,-0.001554
66093,2020-02-24,-0.012970
66093,2020-02-25,-0.018397
66093,2020-02-26,-0.006693
66093,2020-02-27,-0.036927
66093,2020-02-28,-0.014274
66093,2020-03-02,0.055650
66093,2020-03-03,-0.023669
66093,2020-03-04,0.051791
66093,2020-03-05,-0.026192
66093,2020-03-06,-0.004034
66093,2020-03-09,-0.063192
66093,2020-03-10,0.033439
66093,2020-03-11,-0.037099
66093,2020-03-12,-0.092410
66093,2020-03-13,0.100223
66093,2020-03-16,-0.077169
66093,2020-03-17,0.060673
66093,2020-03-18,-0.026378
66093,2020-03-19,-0.051750
66093,2020-03-20,-0.086677
66093,2020-03-23,-0.059051
66093,2020-03-24,0.049309
66093,2020-03-25,0.011036
66093,2020-03-26,0.077465
66093,2020-03-27,-0.024837
66093,2020-03-30,0.013070
66093,2020-03-31,-0.035726
66093,2020-04-01,-0.037736
66093,2020-04-02,0.025312
66093,2020-04-03,-0.045202
66093,2020-04-06,0.072105
66093,2020-04-07,0.021739
66093,2020-04-08,0.010971
66093,2020-04-09,0.028103
66093,2020-04-13,-0.017572
66093,2020-04-14,0.031136
66093,2020-04-15,-0.033408
66093,2020-04-16,0.002326
66093,2020-04-17,0.035477
66093,2020-04-20,-0.008005
66093,2020-04-21,-0.035830
66093,2020-04-22,-0.013391
66093,2020-04-23,0.001018
66093,2020-04-24,0.007119
66093,2020-04-27,0.027937
66093,2020-04-28,0.003602
66093,2020-04-29,0.025449
66093,2020-04-30,-0.030544
66093,2020-05-01,-0.018707
66093,2020-05-04,-0.010033
66093,2020-05-05,0.004730
66093,2020-05-06,-0.031943
66093,2020-05-07,0.003473
66093,2020-05-08,0.031153
66093,2020-05-11,-0.013763
66093,2020-05-12,-0.016678
66093,2020-05-13,-0.027691
66093,2020-05-14,0.017444
66093,2020-05-15,-0.009447
66093,2020-05-18,0.040269
66093,2020-05-19,-0.016638
66093,2020-05-20,0.021754
66093,2020-05-21,0.006083
66093,2020-05-22,0.003695
66093,2020-05-26,0.031459
66093,2020-05-27,0.033420
66093,2020-05-28,-0.024804
66093,2020-05-29,-0.006439
66093,2020-06-01,0.002268
66093,2020-06-02,0.001940
66093,2020-06-03,0.016780
66093,2020-06-04,0.009203
66093,2020-06-05,0.030503
66093,2020-06-08,0.014037
66093,2020-06-09,-0.018357
66093,2020-06-10,-0.014715
66093,2020-06-11,-0.061294
66093,2020-06-12,0.010938
66093,2020-06-15,0.000000
66093,2020-06-16,0.009180
66093,2020-06-17,-0.016894
66093,2020-06-18,0.002974
66093,2020-06-19,-0.001318
66093,2020-06-22,-0.006598
66093,2020-06-23,0.004650
66093,2020-06-24,-0.027438
66093,2020-06-25,0.010197
66093,2020-06-26,-0.021534
66093,2020-06-29,0.028542
66093,2020-06-30,0.010699
66093,2020-07-01,-0.010916
66093,2020-07-02,0.006020
66093,2020-07-06,0.013630
66093,2020-07-07,-0.005576
66093,2020-07-08,0.004617
66093,2020-07-09,-0.013132
66093,2020-07-10,0.019973
66093,2020-07-13,-0.012280
66093,2020-07-14,0.006720
66093,2020-07-15,0.001669
66093,2020-07-16,0.012662
66093,2020-07-17,-0.004607
66093,2020-07-20,-0.013223
66093,2020-07-21,0.013400
66093,2020-07-22,-0.002975
66093,2020-07-23,-0.008621
66093,2020-07-24,-0.011037
66093,2020-07-27,-0.009469
66093,2020-07-28,0.013657
66093,2020-07-29,-0.004379
66093,2020-07-30,0.000338
66093,2020-07-31,0.000338
66093,2020-08-03,0.001352
66093,2020-08-04,0.013167
66093,2020-08-05,-0.005332
66093,2020-08-06,-0.000335
66093,2020-08-07,0.006032
66093,2020-08-10,0.005996
66093,2020-08-11,0.000000
66093,2020-08-12,-0.000662
66093,2020-08-13,-0.008946
66093,2020-08-14,0.003343
66093,2020-08-17,-0.005332
66093,2020-08-18,-0.002010
66093,2020-08-19,-0.002014
66093,2020-08-20,-0.002018
66093,2020-08-21,0.000674
66093,2020-08-24,0.011452
66093,2020-08-25,-0.004329
66093,2020-08-26,0.003010
66093,2020-08-27,-0.003001
66093,2020-08-28,0.004682
66093,2020-08-31,-0.007657
66093,2020-09-01,-0.011406
66093,2020-09-02,0.007805
66093,2020-09-03,-0.003704
66093,2020-09-04,-0.005745
66093,2020-09-08,0.003059
66093,2020-09-09,-0.004744
66093,2020-09-10,-0.015662
66093,2020-09-11,0.003113
66093,2020-09-14,0.004828
66093,2020-09-15,-0.000686
66093,2020-09-16,0.004121
66093,2020-09-17,-0.005814
66093,2020-09-18,-0.004816
66093,2020-09-21,-0.010370
66093,2020-09-22,-0.004191
66093,2020-09-23,-0.022448
66093,2020-09-24,0.006100
66093,2020-09-25,0.000000
66093,2020-09-28,0.012125
66093,2020-09-29,-0.002819
66093,2020-09-30,0.007421
66093,2020-10-01,-0.000702
66093,2020-10-02,0.006669
66093,2020-10-05,-0.000349
66093,2020-10-06,0.001395
66093,2020-10-07,0.003135
66093,2020-10-08,0.011458
66093,2020-10-09,-0.010136
66093,2020-10-12,-0.006709
66093,2020-10-13,-0.013509
66093,2020-10-14,-0.009369
66093,2020-10-15,-0.001455
66093,2020-10-16,-0.004372
66093,2020-10-19,-0.016465
66093,2020-10-20,-0.004464
66093,2020-10-21,-0.001495
66093,2020-10-22,0.058383
66093,2020-10-23,-0.016266
66093,2020-10-26,-0.015816
66093,2020-10-27,-0.016801
66093,2020-10-28,-0.015602
66093,2020-10-29,0.009811
66093,2020-10-30,0.009716
66093,2020-11-02,0.011843
66093,2020-11-03,0.004389
66093,2020-11-04,-0.015295
66093,2020-11-05,0.017382
66093,2020-11-06,-0.002545
66093,2020-11-09,0.031341
66093,2020-11-10,0.019435
66093,2020-11-11,-0.004159
66093,2020-11-12,-0.010094
66093,2020-11-13,0.016526
66093,2020-11-16,0.002075
66093,2020-11-17,0.002071
66093,2020-11-18,-0.014123
66093,2020-11-19,-0.011880
66093,2020-11-20,0.001414
66093,2020-11-23,0.010593
66093,2020-11-24,0.021314
66093,2020-11-25,-0.008211
66093,2020-11-27,0.001380
66093,2020-11-30,-0.009645
66093,2020-12-01,0.004174
66093,2020-12-02,0.007620
66093,2020-12-03,0.004813
66093,2020-12-04,0.010606
66093,2020-12-07,0.003385
66093,2020-12-08,0.039474
66093,2020-12-09,0.021097
66093,2020-12-10,-0.024475
66093,2020-12-11,0.010427
66093,2020-12-14,-0.014834
66093,2020-12-15,0.000982
66093,2020-12-16,-0.009483
66093,2020-12-17,-0.022120
66093,2020-12-18,-0.007427
66093,2020-12-21,-0.013265
66093,2020-12-22,-0.021027
66093,2020-12-23,0.012324
66093,2020-12-24,-0.002087
66093,2020-12-28,-0.004880
66093,2020-12-29,-0.000350
66093,2020-12-30,-0.001752
66093,2020-12-31,0.009477
66093,2021-01-04,0.023644
66093,2021-01-05,-0.006114
66093,2021-01-06,0.019481
66093,2021-01-07,0.002682
66093,2021-01-08,-0.012370
66093,2021-01-11,-0.005169
66093,2021-01-12,-0.004157
66093,2021-01-13,-0.004870
66093,2021-01-14,0.023768
66093,2021-01-15,-0.004097
66093,2021-01-19,-0.007542
66093,2021-01-20,0.000345
66093,2021-01-21,-0.004489
66093,2021-01-22,0.003469
66093,2021-01-25,0.006222
66093,2021-01-26,0.021986
66093,2021-01-27,-0.020504
66093,2021-01-28,-0.011668
66093,2021-01-29,-0.005903
66093,2021-02-01,0.000699
66093,2021-02-02,-0.003839
66093,2021-02-03,-0.001051
66093,2021-02-04,0.013329
66093,2021-02-05,0.001385
66093,2021-02-08,-0.005531
66093,2021-02-09,-0.005214
66093,2021-02-10,-0.002446
66093,2021-02-11,0.004904
66093,2021-02-12,0.003834
66093,2021-02-16,0.005903
66093,2021-02-17,0.020711
66093,2021-02-18,-0.011498
66093,2021-02-19,-0.007869
66093,2021-02-22,0.011034
66093,2021-02-23,-0.004775
66093,2021-02-24,0.006854
66093,2021-02-25,-0.025528
66093,2021-02-26,-0.025847
66093,2021-03-01,0.007171
66093,2021-03-02,0.004628
66093,2021-03-03,0.017718
66093,2021-03-04,0.006964
66093,2021-03-05,0.024205
66093,2021-03-08,0.012492
66093,2021-03-09,-0.011671
66093,2021-03-10,0.011808
66093,2021-03-11,-0.015005
66093,2021-03-12,0.009140
66093,2021-03-15,0.004026
66093,2021-03-16,0.002005
66093,2021-03-17,0.005335
66093,2021-03-18,-0.004643
66093,2021-03-19,-0.008331
66093,2021-03-22,0.007728
66093,2021-03-23,0.000333
66093,2021-03-24,-0.000333
66093,2021-03-25,0.003001
